Load Number,CARRIER,CONTAINER ID,DESTINATION CITY,DESTINATION STATE,DD DATE,DD TIME,BILL DATE,BILL TIME,ZDLT LATE CODE,ON TIME? (Y/N),SPLIT? (Y/N),FRESH PRIORITY STO? (Y/N),NOTES/COMMENTS
4303707679,JJBF,,HARMONY,PA,2024-11-08 00:00:00,13:00:00,,00:00:00,,Y,N,,STORAGE
4303708040,HIRP,7459,Saint Charles,IL,2024-11-07 00:00:00,05:00:00,2024-11-06 00:00:00,20:58:00,,Y,N,,
4303709433,CPU,,TORONTO,ON,2024-11-07 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303710888,CPU,,SAN ANTONIO,TX,2024-11-07 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303710893,CPU,,SYRACUSE,NY,2024-11-06 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303711657,HIRP,40191,KANSAS CITY,MO,2024-11-08 00:00:00,03:00:00,2024-11-06 00:00:00,23:17:00,,Y,N,,
4303711701,HIRS,20049,Cumming,GA,2024-11-05 00:00:00,18:30:00,2024-11-04 00:00:00,22:39:00,,Y,N,,
4303712169,HIRS,30035,DUBUQUE,IA,2024-11-07 00:00:00,10:00:00,2024-11-05 00:00:00,10:07:00,,Y,N,,
4303712170,HIRS,,DUBUQUE,IA,2024-11-08 00:00:00,11:30:00,,00:00:00,,Y,N,,STORAGE
4303715267,CPU,,CIUDAD DE MEXICO,CMX,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303716959,CPU,,SYRACUSE,NY,2024-11-07 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303716966,CPU,,LAS VEGAS,NV,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303718193,CPU,,MIAMI,FL,2024-11-07 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
5000262566,SHKE,C#1/80261,Chillicothe,MO,2024-11-06 00:00:00,10:01:00,2024-11-06 00:00:00,10:01:00,,Y,N,,
5000262568,SHKE,DM#1/8074,Des Moines,IA,2024-11-06 00:00:00,11:53:00,2024-11-06 00:00:00,11:53:00,,Y,N,,
5000262663,SHKE,DM#2/8085,Des Moines,IA,2024-11-06 00:00:00,15:26:27,2024-11-06 00:00:00,15:26:27,,Y,N,,
5000262665,SHKE,C#3/8011,Chillicothe,MO,2024-11-06 00:00:00,16:08:01,2024-11-06 00:00:00,16:08:01,,Y,N,,
5000262670,SHKE,C#2/80336,Chillicothe,MO,2024-11-06 00:00:00,13:29:00,2024-11-06 00:00:00,13:29:00,,Y,N,,
5000262677,PTGB,CR#1/1198,Des Moines,IA,2024-11-06 00:00:00,17:01:14,2024-11-06 00:00:00,17:01:14,,Y,N,,
5000262679,SHKE,CUT4/80436,Chillicothe,MO,2024-11-06 00:00:00,18:32:09,2024-11-06 00:00:00,18:32:09,,Y,N,,
4303709226,TSL,TTNU 8444041,EDGERTON,KS,,,2024-11-06 00:00:00,14:50:00,,,,,
5000262926,AKHT,5321036,Olathe,KS,2024-11-08 00:00:00,23:47:43,2024-11-08 00:00:00,23:47:43,,Y,N,Y,
5000263139,AKHT,S5321042,Olathe,KS,2024-11-12 00:00:00,19:00:17,2024-11-12 00:00:00,19:00:17,,Y,N,Y,
5000263334,AKHT,5322138,Olathe,KS,2024-11-14 00:00:00,11:47:53,2024-11-14 00:00:00,11:47:53,,Y,N,Y,
5000263336,AKHT,5321041,Olathe,KS,2024-11-14 00:00:00,18:53:42,2024-11-14 00:00:00,18:53:42,,Y,N,Y,
5000263401,AKHT,53484,Olathe,KS,2024-11-15 00:00:00,01:47:08,2024-11-15 00:00:00,01:47:08,,Y,N,Y,
4303711813,BTDQ,271,Lincoln,NE,2024-11-14 00:00:00,14:30:00,2024-11-14 00:00:00,22:55:00,999,Y,N,N,
5000263339,BTDQ,252,Olathe,KS,2024-11-14 00:00:00,22:29:16,2024-11-14 00:00:00,22:29:16,,Y,N,Y,
4303721295,BTDQ,270,Junction City,KS,2024-11-15 00:00:00,02:00:00,2024-11-14 00:00:00,11:01:00,,Y,N,N,
4303721546,BTDQ,243,LINCOLN,NE,2024-11-15 00:00:00,09:00:00,2024-11-14 00:00:00,23:40:00,,Y,N,N,
5000263338,FRFT,T218,Olathe,KS,2024-11-14 00:00:00,21:04:01,2024-11-14 00:00:00,21:04:01,,Y,N,Y,
4303725427,HIRP,193,BURGAW,NC,2024-11-16 00:00:00,14:30:00,2024-11-14 00:00:00,11:02:00,,Y,N,N,
4303715636,HIRS,30663,Tar Heel,NC,2024-11-16 00:00:00,04:30:00,2024-11-14 00:00:00,01:44:00,,Y,N,Y,
4303725372,HIRP,H00345,DAVENPORT,IA,2024-11-18 00:00:00,00:00:00,2024-11-14 00:00:00,15:38:00,,Y,N,N,
5000263356,JOFD,8085,Greenfield,IN,2024-11-14 00:00:00,17:48:00,2024-11-14 00:00:00,17:48:00,,Y,N,Y,
4303667133,KTSI,56090,Salt Lake City,UT,2024-11-13 00:00:00,16:30:00,2024-11-13 00:00:00,08:10:00,,Y,N,N,
4303711529,MOEE,3039,Lincoln,NE,2024-11-15 00:00:00,04:30:00,2024-11-14 00:00:00,19:34:00,,Y,N,N,
4303713402,MOEE,3034,Carroll,IA,2024-11-15 00:00:00,01:00:00,2024-11-15 00:00:00,01:50:38,999,Y,N,N,
4303711684,MOEE,3002,Lincoln,NE,2024-11-15 00:00:00,04:30:00,2024-11-15 00:00:00,01:47:00,,Y,N,N,
4303714224,PRIJ,191758,Peru,IN,2024-11-16 00:00:00,17:00:00,2024-11-14 00:00:00,09:12:00,,Y,N,N,
4303726788,PRIJ,215691,Saint Charles,IL,2024-11-17 00:00:00,08:00:00,2024-11-14 00:00:00,20:10:00,,Y,N,N,
5000263149,PTGB,1183,Olathe,KS,2024-11-12 00:00:00,19:51:12,2024-11-12 00:00:00,19:51:12,,Y,N,Y,
5000263236,PTGB,1160,Olathe,KS,2024-11-13 00:00:00,12:53:39,2024-11-13 00:00:00,12:53:39,,Y,N,Y,
4303727263,PTGB,1206,Omaha,NE,2024-11-18 00:00:00,03:30:00,2024-11-14 00:00:00,14:20:00,,Y,N,N,
4303684491,JOFD,8202,DES MOINES,IA,2024-11-19 00:00:00,09:00:00,2024-11-18 00:00:00,13:38:00,,,,,
4303698121,AGUV,160,LAREDO,TX,2024-11-19 00:00:00,10:30:00,2024-11-18 00:00:00,16:52:00,,,,,
4303714516,CPU,2031,OMAHA,NE,2024-11-18 00:00:00,11:11:00,2024-11-18 00:00:00,10:01:00,,,,,
4303716410,HIRP,7521,ABBOTSFORD,WI,2024-11-19 00:00:00,10:00:00,2024-11-16 00:00:00,10:54:00,,,,,
4303721967,PRIJ,240660,Cudahy,WI,2024-11-19 00:00:00,08:30:00,2024-11-18 00:00:00,10:38:00,,,,,
4303725693,HIRS,,YOAKUM,TX,2024-11-19 00:00:00,12:30:00,,00:00:00,,,,,
4303725707,SHGR,51389,ORANGE CITY,IA,2024-11-19 00:00:00,01:30:00,2024-11-18 00:00:00,13:43:00,,,,,
4303727175,STVV,18975,SAN ANTONIO,TX,2024-11-19 00:00:00,23:15:00,2024-11-18 00:00:00,23:15:00,,,,,
4303729461,PTGB,,Olathe,KS,2024-11-19 00:00:00,17:30:00,,00:00:00,,,,,
4303729578,CGVR,21125,Salt Lake City,UT,2024-11-18 00:00:00,14:00:00,2024-11-18 00:00:00,18:15:00,,,,,
4303731111,CPU,,ATLANTA,GA,2024-11-18 00:00:00,11:11:00,,00:00:00,,,,,
4303732421,CPU,,SAN FRANCISCO,CA,2024-11-18 00:00:00,11:11:00,,00:00:00,,,,,
4303733632,HIRP,30609,Monmouth,IL,2024-11-18 00:00:00,23:30:00,2024-11-18 00:00:00,20:09:00,,,,,
4303733751,HIRP,H 00394,Monmouth,IL,2024-11-19 00:00:00,21:30:00,2024-11-19 00:00:00,00:58:00,,,,,
5000263581,BITD,16T12,Des Moines,IA,2024-11-18 00:00:00,11:30:59,2024-11-18 00:00:00,11:30:59,,,,,
5000263588,HEYL,22033,Des Moines,IA,2024-11-18 00:00:00,15:57:28,2024-11-18 00:00:00,15:57:28,,,,,
5000263620,PTGB,1203,Des Moines,IA,2024-11-18 00:00:00,16:02:52,2024-11-18 00:00:00,16:02:52,,,,,
5000263334,AKHT,5322138,Olathe,KS,2024-11-14 00:00:00,11:47:53,2024-11-14 00:00:00,11:47:53,,Y,N,Y,
4303727030,AKHT,5321011,Tar Heel,NC,2024-11-19 00:00:00,08:30:00,2024-11-19 00:00:00,02:28:00,,Y,N,Y,
5000263722,AKHT,53496,Greenfield,IN,2024-11-19 00:00:00,17:19:31,2024-11-19 00:00:00,17:19:31,,Y,N,Y,
4303729828,AKHT,5321041,Wichita,KS,2024-11-21 00:00:00,00:00:00,2024-11-20 00:00:00,03:47:00,,Y,N,N,
4303730927,BTDQ,246,LINCOLN,NE,2024-11-20 00:00:00,09:00:00,2024-11-19 00:00:00,22:07:00,,Y,N,N,
5000263680,FRFT,1318,Olathe,KS,2024-11-19 00:00:00,11:40:15,2024-11-19 00:00:00,11:40:15,,Y,N,Y,
5000263721,FRFT,222,Olathe,KS,2024-11-19 00:00:00,16:06:14,2024-11-19 00:00:00,16:06:14,,Y,N,Y,
5000263699,FRFT,1218,Olathe,KS,2024-11-19 00:00:00,18:09:37,2024-11-19 00:00:00,18:09:37,,Y,N,Y,
5000263742,FRFT,219,Olathe,KS,2024-11-19 00:00:00,19:51:58,2024-11-19 00:00:00,19:51:58,,Y,N,Y,
5000263747,FRFT,122,Olathe,KS,2024-11-20 00:00:00,02:19:09,2024-11-20 00:00:00,02:19:09,,Y,N,Y,
4303722898,HIRP,30095,Wichita,KS,2024-11-20 00:00:00,00:00:00,2024-11-19 00:00:00,03:34:00,,Y,N,N,
4303727161,HIRS,20671,Tar Heel,NC,2024-11-20 00:00:00,05:30:00,2024-11-20 00:00:00,01:40:00,,Y,N,Y,
5000263748,HIRP,6813,Greenfield,IN,2024-11-20 00:00:00,03:53:47,2024-11-20 00:00:00,03:53:47,,Y,N,Y,
4303731724,HLBO,579513,Junction City,KS,2024-11-20 00:00:00,02:00:00,2024-11-19 00:00:00,15:12:00,,Y,N,N,
4303723992,JOFD,7702,Lincoln,NE,2024-11-19 00:00:00,17:30:00,2024-11-19 00:00:00,20:53:00,999,Y,N,N,
4303724140,JOFD,7796,Lincoln,NE,2024-11-20 00:00:00,04:30:00,2024-11-19 00:00:00,23:34:00,,Y,N,N,
4303724164,JOFD,8440,Lincoln,NE,2024-11-20 00:00:00,04:30:00,2024-11-19 00:00:00,23:55:00,,Y,N,N,
4303723483,MOEE,3008,Lincoln,NE,2024-11-20 00:00:00,04:30:00,2024-11-20 00:00:00,02:39:00,,Y,N,N,
4303727676,PRIJ,170188,CHICAGO,IL,2024-11-20 00:00:00,07:00:00,2024-11-19 00:00:00,22:53:00,,Y,N,N,
4303714384,PRIJ,220548,SIOUX CITY,IA,2024-11-20 00:00:00,03:30:00,2024-11-20 00:00:00,02:24:00,,Y,N,N,
4303726712,PTGB,1154,Omaha,NE,2024-11-20 00:00:00,01:30:00,2024-11-19 00:00:00,21:02:00,,Y,N,N,
4303727661,RDXO,531671,Le Mars,IA,2024-11-19 00:00:00,19:00:00,2024-11-19 00:00:00,22:29:00,304,Y,N,N,
5000262926,AKHT,5321036,Olathe,KS,2024-11-08 00:00:00,23:47:43,2024-11-08 00:00:00,23:47:43,,Y,N,Y,
5000263334,AKHT,5322138,Olathe,KS,2024-11-14 00:00:00,11:47:53,2024-11-14 00:00:00,11:47:53,,Y,N,Y,
5000263336,AKHT,5321041,Olathe,KS,2024-11-14 00:00:00,18:53:42,2024-11-14 00:00:00,18:53:42,,Y,N,Y,
5000263401,AKHT,53484,Olathe,KS,2024-11-15 00:00:00,01:47:08,2024-11-15 00:00:00,01:47:08,,Y,N,Y,
4303727103,AKHT,5322329,Tar Heel,NC,2024-11-18 00:00:00,08:30:00,2024-11-15 00:00:00,20:05:00,,Y,N,Y,
5000263495,BTDQ,253,Olathe,KS,2024-11-16 00:00:00,19:19:01,2024-11-16 00:00:00,19:19:01,,Y,N,Y,
4303723153,BTDQ,400,Lincoln,NE,2024-11-18 00:00:00,04:30:00,2024-11-16 00:00:00,10:02:00,,Y,N,N,
