Start Date,End Date,Load Number,Shipper,Carrier,Workflow,Alert,Response Time,Raw Response,Goal,Updated data points on FK,Reminder,Escalated
2024-10-31,2024-10-31,4303702811,smithfield-foods,Cactus Leasing,shipment_update,,0 days 05:25:06,,FAILURE,LRC_UPDATED,,
2024-10-31,2024-10-31,4303702811,smithfield-foods,Cactus Leasing,shipment_update,,0 days 05:25:06," Driver will pick this shipment up this evening after he gets his hours back.\xa0 He will make OTD.\n\nHello Cactus Leasing,\nThe shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\nShipment Number: 4303702811\n\nTruck Number: 1676\n\nOrigin: SP5377-Lineage-KC DC,KS\n\nDestination: CU0020001648-WALMART DC 6084-LOS LUNAS\n\nETA to pickup:\n\nReason for delay:\n\nTruck Number #: 1676\n\nTrailer Number #:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-01,4303702688,smithfield-foods,Raider Express Inc.,shipment_update,,0 days 18:10:08," Your request (2318798) has been updated. To add additional comments, reply to this email.          Nov 1, 2024, 06:34 EDT             Per 4Kites departed and tracking OT.\n\n                Oct 31, 2024, 12:25 EDT             Hello Raider Express Inc.,\n\n The shipment seems to have no asset assigned. Please advise asset information.\n\n Shipment Number: 4303702688\n\n Truck Number:\nOrigin: SP5377-Lineage-KC DC,KS\n\n Destination: CU0020001910-WALMART DC 6056-TERRELL\n\n Truck Number #:\nTrailer Number #:\nETA to pickup:Reason for delay(if late):\nCarrier Contact Name:\nCarrier Contact Phone#:\nLatest Location:\nNotes or Comments:\n\n You are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-01,4303705245,smithfield-foods,Prime Inc.,shipment_update,,0 days 16:55:01," Your request (2318896) has been updated. To add additional comments, reply to this email.\n\nNov 1, 2024, 06:42 EDT Delivered per 4Kites.\n\nOct 31, 2024, 13:48 EDT Hello Prime Inc.,\n\nThe shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303705245\nTruck Number:\nOrigin: SP5280-SFD-Greenfield, IN DC\nDestination: CU0020001604-WALMART DC 7017-WINTERSVILLE\nTruck Number #:\nTrailer Number #:\nETA to pickup:Reason for delay(if late):\nCarrier Contact Name:\nCarrier Contact Phone#:\nLatest Location:\nNotes or Comments:\n\nYou are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; LOAD_STATUS_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-01,4303696560,smithfield-foods,Olympic Transportation Services Inc,shipment_update,,0 days 16:31:08," Your request (2318958) has been updated. To add additional comments, reply to this email.         \n\nNov 1, 2024, 06:44 EDT             \n\nHello Olympic Transportation Services Inc,\n\nThe shipment has not received any location updates in the last 2 hours. Please advise if the shipment is on-time and secure.\n\nShipment Number: 4303696560\nTruck Number:\nOrigin: SP5377-Lineage-KC DC,KS\nDestination: CU0020000680-WALMART DC 7084-RIVERSIDE\nShipment Secure (Y/N):\nReason for No Ping:\nETA to delivery:Reason for delay(if late):\nLatest Location:\nNotes or Comments:\n\nYou are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-02,4303698572,smithfield-foods,Prime Inc.,shipment_update,,1 days 13:37:55," Hello Prime Inc.,\nThe shipment has not received any location updates in the last 2 hours. Please advise if the shipment is on-time and secure.\n\nShipment Number: 4303698572\n\nTruck Number: B36412\n\nOrigin: SP5189-SFD-Crete DC, NE\n\nDestination: CU0020001728-WALMART DC 6090-CORINNE\n\nShipment Secure (Y/N):\n\nReason for No Ping:\n\nETA to delivery:\n\nReason for delay(if late):\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-01,4303705597,smithfield-foods,C.R. England,shipment_update,,0 days 16:28:18,,FAILURE,LRC_UPDATED,,
2024-10-31,2024-11-01,4303705597,smithfield-foods,C.R. England,shipment_update,,0 days 16:28:18," Your request (2318960) has been updated. To add additional comments, reply to this email.          Nov 1, 2024, 06:45 EDT             Delivered per 4Kites.\n\nOct 31, 2024, 14:18 EDT             Hello C.R. England,\n\nThe shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303705597\n\nTruck Number:\nOrigin: SP5315-Tar Heel DC, NC\nDestination: CU0020001515-KROGER SALEM\nTruck Number #:\nTrailer Number #:\nETA to pickup:Reason for delay(if late):\nCarrier Contact Name:\nCarrier Contact Phone#:\nLatest Location:\nNotes or Comments:\n\nYou are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; LOAD_STATUS_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-10-31,4303705241,smithfield-foods,K and B Transportation Inc.,shipment_update,,0 days 00:02:28," Your request (2319237) has been updated. To add additional comments, reply to this email. Nov 1, 2024, 07:24 EDT Per 4Kites at consignee.\n\nOct 31, 2024, 19:21 EDT Hello K and B Transportation Inc., The shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time. Shipment Number: 4303705241 Truck Number: 81418 Origin: SP5280-SFD-Greenfield, IN DC Destination: CU0020018642-KROGER MICHIGAN ROMULUS ETA to pickup:Reason for delay: Truck Number #: 81418 Trailer Number #: Notes or Comments:\n\nYou are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-10-31,4303632334,smithfield-foods,RFX LLC,shipment_update,,0 days 00:11:06,,FAILURE,LRC_UPDATED,,
2024-10-31,2024-10-31,4303632334,smithfield-foods,RFX LLC,shipment_update,,0 days 00:11:06," Your request (2318966) has been updated. To add additional comments, reply to this email.          Nov 1, 2024, 06:46 EDT             Per 4Kites departed and tracking OT.\n\nOct 31, 2024, 14:33 EDT             Good Afternoon Team \xa0Our pickup appointment is et for 20:00 this evening. Our driver is going to be dispatched from a local truck stop within the next few hours. Tracking data should soon be seen when driver leaves the truckstop.\n\nOct 31, 2024, 14:22 EDT             Hello RFX LLC,\n The shipment seems to have no asset assigned. Please advise asset information.\n Shipment Number: 4303632334\n Truck Number:\nOrigin: SP5343-IWI-Hamilton, OH\n Destination: CU0020000824-WALMART DC 7077-CHEYENNE\n Truck Number #:\nTrailer Number #:\nETA to pickup:Reason for delay(if late):\nCarrier Contact Name:\nCarrier Contact Phone#:\nLatest Location:\nNotes or Comments:\n\nYou are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-10-31,4303705230,smithfield-foods,K and B Transportation Inc.,shipment_update,,0 days 00:04:24," Your request (2318968) has been updated. To add additional comments, reply to this email.          Nov 1, 2024, 06:52 EDT             Good morning,\xa0Note - WM London, KY Order did not ship.\n\n                Oct 31, 2024, 14:24 EDT             Hello K and B Transportation Inc.,\n\n The shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\n Shipment Number: 4303705230\n\n Truck Number: 81691\n\n Origin: SP5280-SFD-Greenfield, IN DC\n\n Destination: CU0020001230-WALMART DC 6097-LONDON\n\n ETA to pickup:Reason for delay:\nTruck Number #: 81691\nTrailer Number #: \nNotes or Comments:\n\nYou are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-01,4303703248,smithfield-foods,C.R. England,shipment_update,,0 days 16:28:15," Your request (2318977) has been updated. To add additional comments, reply to this email.          Nov 1, 2024, 06:53 EDT             Per 4Kites load delivered.\n\n                Oct 31, 2024, 14:26 EDT             Hello C.R. England,\n\n The shipment seems to have no asset assigned. Please advise asset information.\n\n Shipment Number: 4303703248\n\n Truck Number:\n\nOrigin: SP1211-SFD - Tarheel, NC\n\n Destination: CU0020001294-WALMART DC 6091-HENDERSON\n\n Truck Number #:\n\nTrailer Number #:\n\nETA to pickup:Reason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:\n\n \n\n You are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,DETAILS_EXTRACTED; LOAD_STATUS_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-01,4303706203,smithfield-foods,Olympic Transportation Services Inc,shipment_update,,1 days 04:31:11," Your request (2320633) has been received and will be reviewed during normal business hours by our support staff. To add additional comments, reply to this email. Nov 1, 2024, 19:34 EDT Hello Olympic Transportation Services Inc,\n\nThe shipment has not received any location updates in the last 2 hours. Please advise if the shipment is on-time and secure.\nShipment Number: 4303706203\nTruck Number: Origin: SP5280-SFD-Greenfield, IN DC\nDestination: CU0019000430-AGS WHOLESALERS INC\nShipment Secure (Y/N): Reason for No Ping: ETA to delivery: Reason for delay(if late): Latest Location: Notes or Comments:",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; LATEST_LOCATION_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-02,4303632331,smithfield-foods,Coyote Logistics,shipment_update,,2 days 01:07:05," Good afternoon,\xa0\n\nWere reaching out for an update. Well advise asap!\xa0\n\nCAUTION! This email originated outside of the organization.\n\nHello Coyote Logistics,\nThe shipment has not received any location updates in the last 2 hours. Please advise if the shipment is on-time and secure.\n\nShipment Number: 4303632331\n\nTruck Number:\n\nOrigin: SP5343-IWI-Hamilton, OH\n\nDestination: CU0020002155-SAMS DC 8397-COLTON\n\nShipment Secure (Y/N):\n\nReason for No Ping:\n\nETA to delivery:\n\nReason for delay(if late):\n\nLatest Location:\n\nNotes or Comments: ",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-02,4303678074,smithfield-foods,Total Quality Logistics Inc. (TQL),shipment_update,,1 days 12:16:03," Your request (2320825) has been received and will be reviewed during normal business hours by our support staff. To add additional comments, reply to this email. Nov 2, 2024, 03:40 EDT Hello Total Quality Logistics Inc. (TQL),\n\nThe shipment has not received any location updates in the last 2 hours. Please advise if the shipment is on-time and secure.\nShipment Number: 4303678074\nTruck Number: Origin: SP5087-AMC-Benson,NC\nDestination: CU0020001909-WALMART DC 6055-MONROE\nShipment Secure (Y/N): Reason for No Ping: ETA to delivery:Reason for delay(if late): Latest Location: Notes or Comments:",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-01,4303507587,smithfield-foods,Coyote Logistics,shipment_update,,0 days 15:20:18," Your request (2319060) has been updated. To add additional comments, reply to this email.\n\nNov 1, 2024, 06:53 EDT Per 4Kites departed and tracking OT.\n\nOct 31, 2024, 15:35 EDT Hello Coyote Logistics,\n\nThe shipment has not received any location updates in the last 2 hours. Please advise if the shipment is on-time and secure.\n\nShipment Number: 4303507587\n\nTruck Number: Origin: SP5343-IWI-Hamilton, OH Destination: CU0020002155-SAMS DC 8397-COLTON Shipment Secure (Y/N): Reason for No Ping: ETA to delivery:Reason for delay(if late): Latest Location: Notes or Comments:\n\nYou are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-10-31,4303704573,smithfield-foods,C.R. England,shipment_update,,0 days 00:08:13," load has been assigned and will make OTD\n\n\n\nFrom: Smithfield Visibility Services\nSent: Thursday, October 31, 2024 4:48 PM\nTo: Smithfield Operations\nCc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com\nSubject: Asset Not Assigned - Alert : 4303704573\n\nCAUTION: External Email\nThis email originates from an external source. Please ensure the senders legitimacy before clicking on any links or opening any attachments.\n\nHello C.R. England,\nThe shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303704573\n\nTruck Number:\n\nOrigin: SP5315-Tar Heel DC, NC\n\nDestination: CU0020001515-KROGER SALEM\n\nTruck Number #:\n\nTrailer Number #:\n\nETA to pickup:\n\nReason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments: \n\nThanks,\nSmithfield Visibility Services",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-01,4303627029,smithfield-foods,John J. Jerue Truck Broker Inc.,shipment_update,,0 days 13:42:09,,FAILURE,LRC_UPDATED,,
2024-10-31,2024-11-01,4303627029,smithfield-foods,John J. Jerue Truck Broker Inc.,shipment_update,,0 days 13:42:09," Your request (2319162) has been updated. To add additional comments, reply to this email.          \nNov 1, 2024, 07:01 EDT             \nDrv was involved in an accident prior to delivery. \xa0Currently r/s for 11/02 @ 0321 if product doesnt have to be returned.\n\nOct 31, 2024, 17:20 EDT             \nHello John J. Jerue Truck Broker Inc.,\n\nThe shipment has not received any location updates in the last 2 hours. Please advise if the shipment is on-time and secure.\n\nShipment Number: 4303627029\n\nTruck Number:\nOrigin: SP5166-AMC-E Dubuque,IL\n\nDestination: CU0020001296-WALMART DC 6064-CLEBURNE\n\nShipment Secure (Y/N):\nReason for No Ping:\nETA to delivery:Reason for delay(if late):\nLatest Location:\nNotes or Comments:\n\nYou are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; LATEST_LOCATION_UPDATED; REASON_COMMENT_UPDATED; RECOMMENDATION_DISMISSED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-01,4303598137,smithfield-foods,K and B Transportation Inc.,shipment_update,,0 days 05:03:10," Your request (2319316) has been updated. To add additional comments, reply to this email.         \n\nNov 1, 2024, 07:30 EDT             Per 4Kites delivered.\n\nOct 31, 2024, 22:21 EDT             Hello K and B Transportation Inc.,\n\nThe shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\nShipment Number: 4303598137\n\nTruck Number:\nOrigin: SP5280-SFD-Greenfield, IN DC\nDestination: CU0020001292-WALMART DC 7012-WASHINGTON CH\nETA to pickup:Reason for delay:\nTruck Number #: \nTrailer Number #: \nNotes or Comments:\n\nYou are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; LOAD_STATUS_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-10-31,4303627238,smithfield-foods,K and B Transportation Inc.,shipment_update,,0 days 00:09:13," Your request (2319202) has been updated. To add additional comments, reply to this email.          \n\nNov 1, 2024, 07:20 EDT             Per 4Kites delivered.\n\nOct 31, 2024, 18:23 EDT             Hello K and B Transportation Inc.,\n\nThe shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\nShipment Number: 4303627238\n\nTruck Number: 81367\n\nOrigin: SP5280-SFD-Greenfield, IN DC\n\nDestination: CU0020001604-WALMART DC 7017-WINTERSVILLE\n\nETA to pickup:Reason for delay:\nTruck Number #: 81367\nTrailer Number #: \nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; LOAD_STATUS_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-11-01,4303627239,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 12:08:11," Your request (2319234) has been updated. To add additional comments, reply to this email.\n\nPer 4Kites delivered.\n\nHello Hirschbach Motor Lines Inc,\n\nThe shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303627239\nTruck Number:\nOrigin: SP5280-SFD-Greenfield, IN DC\nDestination: CU0020000823-WALMART DC 7055-GAS CITY\nTruck Number #:\nTrailer Number #:\nETA to pickup:Reason for delay(if late):\nCarrier Contact Name:\nCarrier Contact Phone#:\nLatest Location:\nNotes or Comments:\n\nYou are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
